Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Indisponível;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2018;298.794.490;16.161.782;1.477.714;3.598.736;277.556.257;0;0;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2018;292.742.391;3.661.836;24.318.703;52.682.973;176.013.325;0;1.290;36.064.263
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2018;288.037.248;2.468.296;13.775.880;43.648.109;62.560.432;0;10.216;165.574.316
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2018;264.969.058;25.378.857;24.370.941;50.081.544;67.346.836;0;10.134;97.780.745
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2018;160.615.050;9.365.337;17.194.686;26.568.881;107.483.997;0;2.148;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2018;120.675.994;4.035.068;15.582.808;35.893.257;47.307.389;0;5.267;17.852.205
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2018;49.405.138;672.773;1.382.319;10.378.432;28.307.633;0;89;8.663.892
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2018;17.721.186;1.043.308;124.027;585.696;7.677.217;0;0;8.290.938
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2018;13.249.331;920.640;415.910;415.668;9.849.039;0;0;1.648.073
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2018;12.492.898;1.107.444;8.453;917.124;10.459.877;0;1;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2018;12.215.214;142.645;1.410.934;4.733.407;3.824.995;0;2;2.103.231
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2018;10.593.647;862.523;258.264;4.146.607;5.041.112;0;58;285.083
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2018;9.953.124;531.744;777.963;3.977.596;4.665.821;0;0;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2018;9.241.379;433.931;1.351.598;3.471.037;3.862.967;0;489;121.356
