Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2019;4.940.422;1.764.464;553.446;527.863;184.675;1.909.974;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2019;4.869.218;4.107.434;83.236;401.993;90.106;163.975;3.817;18.656
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2019;4.853.551;1.837.441;452.173;1.555.809;458.161;503.487;46.479;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2019;4.756.329;3.038.892;479.794;629.953;98.272;503.075;6.344;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2019;4.552.636;3.823.772;99.137;118.163;0;120.994;0;390.571
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2019;4.504.660;4.334.711;22.090;82.181;667;65.010;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2019;4.240.125;4.095.159;19.078;61.343;51.781;12.327;437;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2019;4.166.459;1.889.286;543.243;188.361;35.549;216.395;72.184;1.221.442
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2019;4.150.342;1.161.211;623.159;1.377.699;612.707;374.839;728;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2019;4.027.418;2.669.228;228.254;363.344;110.592;592.963;21;63.017
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2019;3.985.061;3.862.482;0;122.579;0;0;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2019;3.917.255;1.442.876;421.367;269.036;186.762;1.597.213;0;0
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2019;3.603.394;876.725;1.097.003;664.550;876.683;88.372;61;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2019;3.551.762;2.359.188;306.154;244.726;52.541;536.025;24;53.105
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2019;3.537.890;1.019.303;104.448;103.088;37.116;2.272.746;1.189;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2019;3.442.723;1.633.337;247.965;602.665;176.178;757.940;24.637;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2019;3.284.196;3.182.055;87.956;1.701;6.173;6.287;24;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2019;3.234.910;21.522;4.056;19.121;9.829;3.179.672;709;0
OM;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2019;3.147.080;1.624.402;244.984;359.670;93.607;819.435;4.981;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2019;2.844.441;1.974.233;221.206;72.880;11.886;504.623;59.614;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2019;2.783.836;6.467;1.455;2.773.439;518;1.413;545;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2019;2.736.147;2.439.490;130.884;47.467;98.130;20.176;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2019;2.720.251;2.627.579;53.792;84;18.745;20.048;3;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2019;2.619.191;1.444.922;268.755;195.263;334.329;232.708;245;142.968
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2019;2.447.574;538.990;14.036;1.264;17.538;1.875.524;222;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;12/2019;2.344.051;25.473;2.272.734;7.817;7.190;30.780;57;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2019;2.333.778;1.124.837;163.981;560.177;199.198;284.576;1.008;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2019;2.264.099;2.069.128;0;155.102;0;39.869;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2019;2.149.635;499.684;731.921;349.415;190.811;374.553;3.251;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2019;2.135.641;439.563;13.041;2.065;2.425;1.677.224;1.324;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2019;2.075.744;1.866.737;41.680;44.266;1.018;122.043;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2019;2.039.583;1.872.412;22.182;105.140;0;39.848;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2019;1.998.643;20.342;6.662;62;237;1.971.340;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2019;1.970.683;658.806;231.700;535.220;272.293;267.737;4.927;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2019;1.942.410;338.076;8.879;5.853;3.976;1.584.936;691;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2019;1.876.022;1.001.751;193.787;191.360;67.546;420.992;586;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2019;1.809.979;850.177;58.688;121.155;74.390;20.634;0;684.936
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2019;1.763.988;989.088;122.181;143.176;88.326;421.216;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2019;1.749.685;609.488;342.265;464.668;119.493;212.888;884;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;12/2019;1.665.390;843.334;134.784;249.333;99.525;336.294;2.120;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2019;1.637.728;9.575;2.772;1.694;997;1.622.674;17;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2019;1.634.736;49.844;747.966;521.194;115.553;200.179;0;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2019;1.613.765;782.787;119.746;490.859;80.587;134.702;5.084;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIAA;GO;12/2019;1.597.895;318.372;1.090.552;5.638;182.092;1.233;8;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;12/2019;1.596.874;1.414.620;3.719;20.654;1.997;155.883;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2019;1.589.594;2.731;6.022;3.627;487;1.576.438;291;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2019;1.530.013;1.110.418;317.528;2.378;4.434;95.255;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2019;1.509.860;53.446;1.369.473;360;4.590;77.955;4.036;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2019;1.481.429;35.905;4.023;4.519;10.358;1.426.601;23;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2019;1.472.108;94.927;1.659;6.990;221;1.368.265;47;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2019;1.471.592;2.903;413;1.336;4.518;1.462.403;19;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;12/2019;1.438.920;239.690;5.674;20.768;6.733;1.165.218;837;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2019;1.408.242;13.224;244.180;164;823;1.149.635;215;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2019;1.390.657;34.714;25.083;67;52;1.330.728;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2019;1.376.371;21.426;783.568;453;541.985;28.911;28;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2019;1.371.133;2.437;512;961;222;1.366.906;95;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;8;SAO PAULO;SP;12/2019;1.343.663;1.294.481;0;13.446;0;35.737;0;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;12/2019;1.316.737;1.298.632;11.001;2.319;533;4.245;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2019;1.311.828;12.592;902.531;3.704;371.366;21.601;33;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2019;1.294.202;1.262.362;785;10.686;15.032;5.307;31;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2019;1.279.015;533.034;341.869;154.282;164.257;85.213;360;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2019;1.275.129;42.334;1.180.402;7.242;8.019;36.673;460;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;12/2019;1.268.754;1.267.892;352;110;175;225;0;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2019;1.248.004;588.867;124.044;262.269;145.489;127.028;306;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2019;1.201.971;23.333;1.142.677;2.379;4.963;28.608;10;0
UPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2019;1.191.400;425.236;8.154;6.697;105;751.199;9;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2019;1.158.141;961.007;23.667;34.544;4.430;134.493;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2019;1.147.246;8.666;73;41;1.320;1.137.142;5;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2019;1.124.697;898.517;55.507;69.132;13.962;87.579;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2019;1.120.835;1.553;1.093.273;1.832;2.552;21.600;25;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;12/2019;1.106.456;459.188;107.310;166.498;84.608;288.852;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;12/2019;1.089.735;31.567;1.052.102;0;247;5.818;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2019;1.066.749;20.893;486.231;220.600;315.256;23.748;22;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2019;1.065.531;7.634;766.144;1.780;278.075;11.604;294;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2019;1.054.754;927.065;15.767;18.822;57.609;35.453;38;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BOTO;RS;12/2019;1.017.555;33.733;2.874;762;247;979.920;19;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;12/2019;979.641;37.896;916.452;799;10.291;14.179;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDOENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2019;977.353;13.123;170.202;1.207;784.823;7.893;106;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;3;S4;8;PORTO ALEGRE;RS;12/2019;966.912;539.275;23.731;58.522;20.704;324.331;348;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;12/2019;966.010;924.375;11.558;185;6.010;23.876;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;12/2019;944.439;1.370;3.477;936.763;2.108;537;184;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;12/2019;932.903;14.106;1.776;171;30;916.814;7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2019;924.418;2.307;177;73;14;921.771;76;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;12/2019;910.241;908.308;445;1.152;229;84;23;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;S4;8;SAO PAULO;SP;12/2019;906.562;418.851;176.592;45.165;0;265.954;0;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;12/2019;873.042;484.255;24.611;284.155;21.645;57.611;765;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;12/2019;818.829;814.499;278;2.327;1.076;278;370;0
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;12/2019;817.969;26.577;6.678;362;221;784.073;59;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2019;816.569;660.753;100.397;10.087;1.623;43.689;20;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UVALES – SICREDI UVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;12/2019;796.130;14.746;611.603;467;159.292;9.879;143;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;12/2019;783.153;603.404;1.172;173.113;1.304;657;3.502;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;12/2019;764.910;2.511;2.216;339;757;759.067;21;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3.042.597;b3S;I;2;S4;9;CAMPO GRANDE;MS;12/2019;748.016;16.318;702.061;107;110;29.056;364;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79.457.883;b3S;I;2;S4;9;MANDAGUARI;PR;12/2019;729.052;134.284;1.188;2.135;332;590.817;296;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;12/2019;725.540;934;1.846;11;17;722.732;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;12/2019;721.967;247.992;1.499;612;1.500;470.293;71;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2019;716.162;690.808;0;25.354;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;S4;9;TEUTOA;RS;12/2019;708.988;429;1.214;130;1.156;706.053;6;0
BARIGUI;51.774;b2;C;2;S4;198;CURITIBA;PR;12/2019;701.186;312.661;11.471;7.187;6.740;362.450;677;0
