Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimôo Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2019;10.173.759;3.507.048;9.332.703;6.841.985;841.056;-47.569;8;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2019;10.036.795;4.869.094;9.105.471;7.193.558;931.324;70.436;161;86
INTER;51884;b1;S4;C;2;BELO HORIZONTE;MG;12/2019;10.034.301;4.756.329;7.832.756;6.968.505;2.201.545;33.978;28;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2019;9.716.705;2.026.118;8.081.506;3.075.604;1.635.200;75.055;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2019;9.156.118;2.149.635;2.304.886;2.182.967;6.851.232;-23.926;63;0
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;12/2019;9.028.739;4.166.474;8.375.568;7.654.261;653.171;50.346;8;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S3;I;1;BELEM;PA;12/2019;8.793.048;5.383.481;7.427.573;7.123.337;1.365.474;174.662;125;34
JOHN DEERE;50071;b1;S3;C;3;INDAIATUBA;SP;12/2019;8.765.178;8.394.747;7.393.458;7.251.695;1.371.720;109.600;4;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;12/2019;8.648.342;7.353.536;7.721.782;6.811.294;926.560;106.113;2;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;12/2019;8.112.586;8.029.903;7.247.324;1.618.880;865.261;112.623;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2019;7.840.410;0;7.521.840;0;318.570;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;12/2019;7.246.915;1.537.427;5.461.320;4.638.335;1.785.595;21.139;2;0
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2019;7.052.922;3.434.029;5.921.476;4.840.837;1.131.446;124.780;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2019;7.003.629;104.706;6.440.400;97.562;563.229;19.739;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2019;6.934.975;129.359;6.561.962;1.626.857;373.013;0;0;0
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;12/2019;6.777.389;1.485.028;6.038.254;4.798.416;739.135;36.735;2;0
ADIQ SOLUCOES DE PAGAMENTO S.A.;20520298;n4;;I;2;BELO HORIZONTE;MG;12/2019;6.717.921;0;6.693.049;17.634;24.871;1.573;1;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2019;6.432.730;4.006.952;5.678.601;5.425.755;754.129;59.894;18;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;12/2019;6.413.565;2.267.783;5.317.574;3.668.750;1.095.991;71.251;2;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;12/2019;6.358.313;5.990.171;5.570.684;5.428.401;787.629;94.412;3;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2019;6.280.715;3.234.905;4.769.134;4.373.052;1.511.581;140.744;0;97
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S4;I;3;SAO PAULO;SP;12/2019;6.223.921;756.244;6.116.422;5.922.472;107.498;-12.620;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2019;6.209.481;5.915.097;5.202.465;4.746.390;1.007.016;63.454;3;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2019;6.141.409;4.504.660;4.320.527;3.520.668;1.820.883;76.526;2;0
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2019;6.138.638;2.333.613;372.933;32.416;5.765.704;437.583;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2019;5.917.368;3.284.196;4.286.047;3.710.965;1.631.321;82.659;0;66
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2019;5.830.752;3.715.791;4.602.261;4.192.755;1.228.491;116.290;4;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2019;5.773.796;271.498;5.522.263;682;251.533;740;0;1
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2019;5.701.375;4.853.585;4.668.392;2.043.942;1.032.983;151.040;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2019;5.534.274;2.786.736;5.100.417;4.713.520;433.857;42.254;64;9
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2019;5.219.792;4.150.347;4.207.887;3.987.383;1.011.905;122.531;4;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;12/2019;5.192.024;4.925.350;4.079.959;3.983.173;1.112.065;86.147;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2019;4.977.197;0;4.708.228;4.517.584;268.970;11.865;0;1
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53518684;b2;S4;I;3;SAO PAULO;SP;12/2019;4.609.801;205.941;3.535.867;1.970.215;1.073.934;25.594;2;0
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;12/2019;4.574.026;716.162;3.958.060;2.083.415;615.965;18.860;2;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2019;4.518.990;0;4.118.590;0;400.400;4;0;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2019;4.449.417;96.820;4.085.754;184.885;363.663;0;0;0
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;12/2019;4.262.139;816.569;3.752.059;3.284.588;510.079;6.090;7;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;12/2019;4.166.817;390.397;3.646.661;3.269.691;520.156;2.671;6;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2019;4.000.887;2.720.251;3.254.930;2.473.503;745.957;41.264;0;33
SCAA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;12/2019;3.963.827;3.917.479;3.540.567;3.416.976;423.260;36.932;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2019;3.890.155;19.234;3.741.440;2.807.355;148.715;1.226;0;0
OM;50940;b1;S4;C;2;SAO PAULO;SP;12/2019;3.840.397;3.147.063;3.494.514;2.862.709;345.883;49.413;6;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2019;3.691.169;883.309;3.471.594;3.224.015;219.575;30.424;6;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2019;3.682.327;2.447.574;3.214.694;2.147.460;467.633;29.208;0;109
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;n1;S4;I;3;PORTO ALEGRE;RS;12/2019;3.630.960;3.442.723;3.056.762;447.852;574.198;143.058;2;0
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;n4;;I;2;OSASCO;SP;12/2019;3.577.029;66.589;3.455.017;2.128.543;122.011;-80.180;1;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2019;3.498.918;2.838.002;2.851.130;759.642;647.788;33.301;2;0
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;12/2019;3.466.959;2.619.191;2.926.458;2.792.032;540.502;33.120;11;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2019;3.328.073;91.925;2.964.229;2.278.446;363.844;12.902;6;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2019;3.246.794;95.680;3.061.640;180.189;185.154;1.249;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2019;3.244.366;2.135.641;2.801.680;2.095.204;442.686;35.283;0;69
CENTRAL SICOOB U DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIAA;GO;12/2019;3.188.344;49.584;3.038.362;0;149.982;4.764;0;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;12/2019;3.072.009;1.970.683;2.609.366;1.962.474;462.643;13.188;2;0
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;12/2019;3.047.642;1.763.988;2.145.477;2.013.380;902.165;21.968;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2019;3.024.911;2.344.051;2.350.187;1.378.951;674.724;63.057;0;27
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;12/2019;3.009.055;1.316.737;2.557.052;2.493.701;452.003;37.109;0;34
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;12/2019;2.876.833;360.149;2.490.532;2.314.163;386.301;65.759;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2019;2.850.816;1.942.410;2.507.889;1.754.618;342.927;36.481;0;92
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UCRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UCRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2019;2.845.646;0;2.725.792;0;119.854;-633;0;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;12/2019;2.815.022;1.634.736;2.184.757;1.213.872;630.265;58.416;2;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;12/2019;2.796.262;1.054.754;2.449.326;1.712.096;346.935;41.582;13;1
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;12/2019;2.770.911;1.408.241;2.035.416;1.895.762;735.495;48.702;0;46
UPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;12/2019;2.736.422;1.190.587;2.204.150;2.010.166;532.273;37.795;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2019;2.695.118;1.371.133;2.249.800;1.927.349;445.318;42.755;0;42
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;12/2019;2.668.880;1.998.643;1.936.015;1.812.130;732.865;3.493;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIAA;GO;12/2019;2.636.567;1.597.895;2.123.121;2.016.042;513.446;48.411;0;32
AGIBANK;51956;b1;S4;C;2;PORTO ALEGRE;RS;12/2019;2.632.670;1.665.386;2.107.352;1.885.390;525.319;74.135;4;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;12/2019;2.623.637;157.896;2.462.427;0;161.210;-597;0;0
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2019;2.526.862;2.075.744;2.024.175;1.695.556;502.688;33.016;2;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;12/2019;2.525.721;1.637.728;2.159.586;1.900.777;366.135;46.039;0;76
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;12/2019;2.411.705;1.749.685;1.815.450;1.754.820;596.255;49.702;0;5
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;12/2019;2.382.707;1.471.592;2.030.690;1.623.110;352.016;37.006;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;12/2019;2.381.790;1.589.594;1.922.883;1.252.257;458.907;46.299;0;45
BANCO DIGIO S.A.;27098060;b2;S4;I;3;BARUERI;SP;12/2019;2.317.040;1.613.763;1.920.029;1.040.588;397.011;9.756;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2019;2.302.341;1.472.108;2.005.362;1.380.567;296.979;27.124;0;30
BANCO A.J. RENNER S.A.;92874270;b1;S4;I;2;PORTO ALEGRE;RS;12/2019;2.299.469;1.438.920;2.084.523;1.604.771;214.946;7.080;3;10
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;b1;S4;I;3;SAO PAULO;SP;12/2019;2.217.177;906.562;1.999.277;1.992.873;217.900;-55;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;12/2019;2.138.469;684.846;1.665.819;1.467.179;472.651;29.408;0;21
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;I;1;CURITIBA;PR;12/2019;2.115.394;1.147.246;321.639;265.546;1.793.756;53.596;2;0
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;12/2019;2.091.942;567.026;1.882.642;1.539.442;209.300;-17.692;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;12/2019;2.075.168;1.481.429;1.806.198;1.315.531;268.970;30.847;0;48
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;12/2019;2.051.181;1.509.860;1.564.441;944.810;486.740;53.924;0;31
BMW;51420;n1;S4;C;3;SAO PAULO;SP;12/2019;2.020.219;1.876.022;1.609.861;1.486.524;410.358;17.463;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;12/2019;1.963.290;1.390.657;1.505.005;786.058;458.285;45.619;0;24
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;12/2019;1.956.474;1.120.835;1.528.980;1.010.516;427.493;30.584;0;15
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;12/2019;1.912.085;1.279.015;1.329.078;1.183.947;583.007;39.284;2;0
C6 BANK;52072;b1;S4;C;2;SAO PAULO;SP;12/2019;1.905.617;169.692;1.569.980;1.312.500;335.637;-98.409;4;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;12/2019;1.902.733;1.343.663;1.547.630;1.515.946;355.103;5.896;2;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;12/2019;1.832.584;1.294.202;1.338.670;1.115.720;493.914;49.052;0;20
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;12/2019;1.824.818;1.311.827;1.456.783;1.012.343;368.035;41.363;0;36
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;12/2019;1.802.158;1.268.754;679.739;561.256;1.122.419;28.642;1;0
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;b1;S4;I;3;SAO PAULO;SP;12/2019;1.784.917;435.568;1.615.763;644.495;169.154;-19.462;2;0
COOPERATIVA DE CRÉDITO UCRED DA GRANDE FLORIANÓPOLIS LTDA - UCRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2019;1.778.144;662.314;1.463.762;1.432.429;314.383;25.342;0;13
