Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimôo Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;06/2020;617.418;354.803;517.925;434.913;99.493;9.347;0;11
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;06/2020;616.474;378.035;494.066;385.268;122.408;12.082;0;12
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;06/2020;608.823;283.087;134.805;72.923;474.019;-778;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;06/2020;603.900;345.610;500.935;338.903;102.965;7.655;0;22
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;06/2020;601.811;350.694;511.724;445.322;90.086;9.874;0;33
GUIDE RBDTVM;52065;n2;S4;C;3;SAO PAULO;SP;06/2020;595.806;0;478.760;0;117.046;-6.568;8;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;06/2020;595.699;24.393;562.763;52.223;32.936;685;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;06/2020;595.535;337.534;521.037;464.976;74.498;4.104;0;26
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;S4;I;2;ARAXA;MG;06/2020;588.549;503.962;457.737;432.166;130.812;16.658;2;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDOA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;06/2020;577.930;334.990;480.493;357.858;97.437;4.988;0;17
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;06/2020;574.792;312.069;455.369;433.831;119.423;5.490;0;27
DEUTSCHE SPARKASSEN LEASING DO BRASIL BANCO MÚLTIPLO S.A.;23511655;b2;S4;I;3;SAO PAULO;SP;06/2020;573.117;337.624;508.751;283.927;64.366;4.852;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;06/2020;568.917;240.555;506.567;454.453;62.350;3.909;0;15
COOPERATIVA SICOOB UMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;06/2020;564.699;223.474;485.309;466.219;79.390;4.864;0;13
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;S4;I;2;SOROCABA;SP;06/2020;561.936;343.753;522.874;376.323;39.062;-5.516;2;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUCÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;06/2020;560.812;3.945;522.845;0;37.967;573;0;0
CONFIDENCE;51671;b2;S4;C;2;SAO PAULO;SP;06/2020;559.770;0;447.760;71.016;112.010;-11.504;20;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;06/2020;559.706;322.825;422.395;300.335;137.311;7.791;0;12
COOPERATIVA DE CRÉDITO DA AMAZÔA – SICOOB AMAZÔA;5203605;b3S;S5;I;2;BURITIS;RO;06/2020;555.825;385.488;432.544;277.048;123.281;8.362;0;21
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;06/2020;541.159;310.501;444.620;422.468;96.540;12.856;0;4
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;n2;S4;I;2;SAO PAULO;SP;06/2020;532.548;0;485.385;0;47.162;4.212;3;0
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;06/2020;531.463;0;491.873;40.355;39.590;776;0;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;06/2020;526.808;223.038;470.160;441.403;56.648;6.260;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;06/2020;524.244;279.839;459.607;441.789;64.637;5.299;0;12
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;06/2020;523.813;353.256;463.324;355.124;60.488;4.514;0;24
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;06/2020;520.066;0;492.917;0;27.150;581;0;1
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2020;519.899;273.219;423.626;411.297;96.274;8.327;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;06/2020;518.410;276.462;433.737;419.575;84.673;10.591;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;06/2020;516.003;315.533;399.357;363.530;116.646;5.849;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;06/2020;514.555;301.330;387.933;292.441;126.622;6.501;0;14
CREDI SHOP SA ADMISTRADORA DE CARTOES DE CREDITO;62895230;n4;;I;2;TERESINA;PI;06/2020;508.885;393.593;306.086;0;202.798;10.209;1;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;S4;I;3;BARUERI;SP;06/2020;508.624;284.346;452.015;297.794;56.609;6.062;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;06/2020;506.938;322.617;383.938;273.404;123.000;4.482;0;13
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;06/2020;505.789;292.265;429.418;395.068;76.370;3.277;0;10
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;06/2020;505.066;388.308;440.705;410.225;64.361;3.967;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;06/2020;502.967;275.926;390.249;269.621;112.718;6.815;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;06/2020;496.846;192.820;300.824;254.142;196.022;11.001;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;06/2020;490.960;275.774;399.068;382.097;91.892;8.083;0;6
UPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;06/2020;488.237;273.271;374.312;366.271;113.925;6.597;0;11
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;06/2020;488.058;181.282;376.797;351.534;111.262;9.517;0;9
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;06/2020;486.002;320.458;376.379;251.369;109.623;8.384;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;06/2020;477.796;252.855;419.787;374.496;58.009;6.626;0;20
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;06/2020;473.095;321.714;384.186;363.326;88.909;13.856;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;06/2020;465.859;225.988;381.412;371.708;84.448;2.441;0;6
BR PARTNERS;51822;b2;S4;C;2;SAO PAULO;SP;06/2020;461.809;29.657;289.658;211.874;172.151;2.322;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;06/2020;460.455;252.344;385.759;336.939;74.697;10.724;0;13
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;06/2020;455.289;313.936;389.140;298.352;66.149;2.806;0;9
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;06/2020;454.299;254.260;391.695;330.874;62.605;4.918;0;13
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2020;453.281;321.961;391.836;364.963;61.445;5.355;0;25
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2020;446.930;600;428.476;0;18.454;443;0;0
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;S4;I;2;BARUERI;SP;06/2020;446.351;437.597;374.351;347.358;72.000;-10.800;2;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;06/2020;443.277;267.619;263.448;234.141;179.830;13.010;0;9
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;S4;I;2;RIO DE JANEIRO;RJ;06/2020;443.225;3.751;403.573;0;39.652;7.305;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2020;443.026;79.284;388.793;381.735;54.233;-994;0;13
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UCRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;06/2020;442.652;279.734;402.143;387.733;40.509;1.775;0;25
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;06/2020;441.865;359.498;382.033;165.432;59.832;4.171;0;27
FORTBRASIL ADMISTRADORA DE CARTOES DE CREDITO S/A;2732968;n4;;I;2;EUSEBIO;CE;06/2020;441.569;359.917;415.308;0;26.261;-9.790;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;06/2020;440.368;258.417;388.067;295.585;52.301;5.644;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;06/2020;436.367;272.011;334.116;237.294;102.251;7.437;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;06/2020;435.727;271.327;371.016;299.780;64.711;6.844;0;22
REPOM S.A.;65697260;n4;;I;2;BARUERI;SP;06/2020;435.293;0;345.709;109.548;89.584;8.798;1;0
STATE STREET BRASIL S.A. – BANCO COMERCIAL;9274232;b1;S4;I;3;SAO PAULO;SP;06/2020;434.577;0;17.627;0;416.950;-2.535;2;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UCOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;06/2020;432.981;286.619;392.313;333.636;40.668;-793;0;47
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;06/2020;422.165;232.940;329.741;310.455;92.425;5.474;0;14
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;06/2020;417.342;162.139;366.370;319.299;50.972;2.279;0;6
SICOOB UMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;06/2020;417.180;279.163;362.091;348.877;55.089;1.801;0;19
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;06/2020;417.169;171.366;342.071;294.976;75.098;7.329;0;11
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;06/2020;416.224;278.359;359.047;351.303;57.177;4.105;0;10
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;06/2020;415.138;268.180;72.107;52.335;343.032;13.919;0;9
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;06/2020;404.615;248.038;300.094;221.878;104.521;8.704;0;13
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED PONTO CAPITAL - UCRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;06/2020;404.293;279.941;358.800;351.891;45.492;3.943;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;06/2020;403.357;185.846;342.087;310.458;61.271;3.239;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;06/2020;402.762;129.084;326.934;318.541;75.828;6.256;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;06/2020;399.916;316.348;350.619;279.802;49.297;-1.680;0;14
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;06/2020;391.391;181.734;243.082;162.296;148.309;5.308;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARETO;7026923;b3S;S5;I;2;UMUARAMA;PR;06/2020;389.471;209.882;349.947;275.535;39.524;3.032;0;19
BEXS;51743;b2;S4;C;2;SAO PAULO;SP;06/2020;388.849;0;285.464;22.766;103.385;16.067;4;0
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB U SUDESTE;86389236;b3S;S5;I;2;UBA;MG;06/2020;388.425;199.455;341.728;329.841;46.697;1.340;0;11
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;06/2020;387.461;269.997;312.935;184.262;74.526;9.650;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;06/2020;385.883;203.988;329.566;282.998;56.318;1.435;0;10
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;06/2020;385.211;287.554;323.410;119.589;61.801;2.585;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;06/2020;384.342;246.917;302.165;208.067;82.177;4.908;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;06/2020;384.048;122.741;355.102;323.681;28.946;2.161;0;10
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;06/2020;382.759;185.508;328.852;284.232;53.907;3.061;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;06/2020;382.553;256.000;326.742;204.181;55.811;8.328;0;10
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;06/2020;382.150;291.394;338.238;123.448;43.912;3.094;0;17
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;06/2020;379.235;262.184;309.008;246.393;70.228;5.944;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;06/2020;379.215;218.200;336.232;326.282;42.984;6.475;0;24
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;06/2020;373.269;281.782;310.580;143.479;62.689;2.643;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;06/2020;371.426;168.375;299.534;275.146;71.892;5.610;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;06/2020;365.130;262.010;321.872;220.545;43.259;2.173;0;3
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCIO;MG;06/2020;364.155;247.822;283.981;211.842;80.174;5.330;0;16
BBC LEASING S.A. - ARRENDAMENTO MERCANTIL;1852137;n1;S4;I;3;SAO PAULO;SP;06/2020;363.762;166.854;335.728;163.704;28.034;1.548;2;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;06/2020;361.357;125.027;240.109;219.936;121.248;2.613;0;7
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;06/2020;359.193;198.472;287.964;270.293;71.229;3.614;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;06/2020;357.876;100.524;190.258;180.127;167.617;7.284;0;26
UPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;06/2020;355.354;230.370;293.420;285.091;61.933;5.717;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIAA;GO;06/2020;349.268;194.486;222.749;215.407;126.519;5.053;0;4
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;06/2020;349.039;194.962;287.644;257.683;61.396;2.048;0;32
BANCO ARBI S.A.;54403563;b1;S4;I;2;RIO DE JANEIRO;RJ;06/2020;348.515;152.177;306.539;299.116;41.975;4.573;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;06/2020;347.008;222.123;294.254;282.062;52.754;5.275;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;06/2020;344.942;192.905;293.071;252.737;51.871;4.014;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;06/2020;339.087;212.256;286.671;264.362;52.416;5.882;0;2
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UCRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;06/2020;338.984;120.800;304.382;298.550;34.602;-647;0;13
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;06/2020;337.639;212.588;290.307;154.837;47.332;3.710;0;16
BANCO KOMATSU DO BRASIL S.A.;23903068;b2;S4;I;3;SAO PAULO;SP;06/2020;337.507;294.367;233.546;218.500;103.961;1.161;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;06/2020;335.009;224.331;298.169;293.908;36.840;5.227;0;5
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;06/2020;334.246;119.096;281.487;274.404;52.759;-372;0;7
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;06/2020;332.836;104.351;281.416;275.142;51.420;2.696;0;7
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;06/2020;328.100;204.201;294.885;177.827;33.215;1.500;0;22
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;06/2020;326.863;176.046;272.001;231.602;54.862;5.447;0;9
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;06/2020;324.934;152.342;281.344;265.054;43.590;3.452;0;11
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;S5;I;2;JUNDIAI;SP;06/2020;324.161;203.960;270.248;264.205;53.912;-383;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;06/2020;322.449;197.352;287.987;277.942;34.462;-5.741;0;7
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2020;322.062;124.484;272.598;266.156;49.463;4.532;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;06/2020;320.074;242.227;257.452;209.585;62.622;-454;0;14
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;06/2020;317.501;186.118;276.795;273.292;40.707;2.181;0;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;S5;I;2;NAO-ME-TOQUE;RS;06/2020;315.850;274.584;245.176;240.468;70.674;4.294;2;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2020;315.695;134.367;252.968;237.357;62.727;-1.971;0;10
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2020;314.722;134.442;256.827;248.762;57.895;2.566;0;12
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;06/2020;314.345;76.959;266.537;263.941;47.808;1.857;0;7
