Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Indisponível;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2020;436.018.146;5.129.531;21.245.180;54.229.403;83.152.342;896.186;1.460;271.364.044
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2020;291.041.290;13.974.070;30.180.382;49.961.484;88.483.100;22.222.934;699;86.218.621
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2020;277.449.258;2.500.692;23.643.338;48.860.903;162.003.231;2.421.901;390;38.018.803
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2020;272.143.324;0;1.144.827;3.545.405;260.685.862;6.767.231;0;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2020;175.712.620;6.858.979;19.030.377;36.972.675;56.362.396;1.732.589;2.156;54.753.447
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2020;147.040.869;12.034.568;15.357.826;24.834.433;94.813.870;0;172;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2020;50.985.826;469.235;2.122.672;11.587.699;27.216.317;370.227;478;9.219.196
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2020;37.729.352;3.649.082;878.280;1.249.258;16.491.341;0;0;15.461.392
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2020;18.572.189;90.237;115.460;1.113.091;16.672.455;580.945;0;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2020;17.790.297;247.174;1.808.806;6.201.884;7.104.504;77.416;2;2.350.511
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2020;14.711.613;226.057;533.774;5.072.196;7.491.885;746.131;15;641.554
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2020;12.604.566;0;133.555;1.027.407;11.443.604;0;0;0
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2020;12.315.815;1.221.392;91.723;438.877;8.783.436;2.339;0;1.778.049
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2020;11.940.523;494.960;1.575.853;5.222.388;4.646.417;905;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2020;10.951.467;204.418;11.552;1.510.642;9.224.856;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2020;10.435.169;134.899;781.362;4.125.643;4.783.452;609.813;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2020;10.313.116;80.824;267.632;2.665.303;2.814.614;0;0;4.484.743
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2020;9.727.470;659.065;2.341.665;5.596.630;1.130.109;0;1;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2020;9.070.878;308.900;1.344.639;3.061.916;3.939.273;285.846;34;130.271
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2020;5.366.690;294.393;404.305;1.754.857;2.534.686;378.446;2;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2020;5.102.968;348.508;901.610;3.243.848;582.867;26.135;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2020;5.006.027;599.481;1.027.452;2.809.835;462.815;106.444;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2020;4.985.469;26.181;185.495;592.434;775.945;1.707.402;469;1.697.543
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2020;4.969.661;205.432;431.963;1.423.384;2.399.318;509.563;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.837.889;0;0;261.623;4.576.265;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.806.662;17.331;256.403;548.094;3.074.581;415.520;0;494.733
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2020;4.756.280;130.440;404.656;1.898.187;2.216.263;106.733;1;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.588.164;0;0;513.077;3.875.984;199.103;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2020;4.552.683;1.004;2.835;664.393;2.173.192;0;0;1.711.260
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.215.260;14.847;36.630;906.896;3.256.888;0;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2020;4.125.103;215.820;936.794;2.508.201;458.401;5.887;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2020;3.627.876;115.848;2.555;387.956;3.047.135;3.012;1;71.369
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2020;3.527.554;33.469;296.463;305.601;2.816.479;75.542;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2020;3.198.165;897.357;18.484;1.548.937;733.386;0;1;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2020;3.138.541;104.711;62.289;627.763;2.090.140;109.140;0;144.498
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2020;2.977.099;682.709;930.978;1.227.387;106.613;29.326;86;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;06/2020;2.968.813;0;0;701.938;2.266.875;0;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;06/2020;2.824.007;60.709;151.876;1.454.219;895.165;262.038;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2020;2.811.390;342.680;123.148;936.244;1.271.615;66.036;1;71.667
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;06/2020;2.507.155;15.887;184.543;1.214.162;1.092.563;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;06/2020;2.499.302;0;0;30.506;2.468.796;0;0;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2020;2.430.148;237.339;814.282;1.147.815;230.710;0;2;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;06/2020;2.296.979;41.480;47.736;705.850;1.009.109;390.098;1;102.706
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2020;2.288.450;148.382;122.927;107.599;1.909.541;0;1;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;06/2020;2.237.680;0;0;409.696;983.937;0;0;844.047
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2020;2.037.845;101.531;74.361;170.760;14.540;1.676.654;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;06/2020;2.012.030;87.380;320.927;944.675;656.122;2.925;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;06/2020;1.964.005;39.021;820;611.463;1.301.625;0;0;11.076
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2020;1.876.878;468.560;203.098;1.167.959;37.261;0;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;06/2020;1.813.955;192.738;1.046;98.545;1.521.626;0;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2020;1.796.784;110.958;402.282;871.130;389.502;22.910;1;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;8;SAO PAULO;SP;06/2020;1.773.514;1.006;55.338;271.682;1.445.488;0;0;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2020;1.754.045;298.517;291.267;699.261;266.678;198.322;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2020;1.703.117;141.391;247.215;899.297;415.215;0;0;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;06/2020;1.598.141;217.822;502.145;584.030;187.607;106.536;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2020;1.452.414;100.117;398.484;600.676;331.298;21.838;1;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;06/2020;1.435.190;185.877;282.293;773.180;193.840;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;06/2020;1.434.881;13.019;236.473;1.070.176;93.196;21.985;31;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2020;1.420.182;437.379;760.972;214.285;0;7.541;5;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2020;1.259.357;291.046;334.091;400.476;233.733;0;11;0
