Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2020;14.711.613;5.796;35.622;85.540;41.843;3.213;0;0;172.014;52.113;2.481.884;1.573.901;706.881;66.077;6.494;1.002;4.888.352;5.285;119.001;167.477;124.179;18.697;0;0;434.639;5.146;70.753;100.659;117.495;3.906;0;0;297.959;3;129.598;9.051;2.932;356;0;0;141.940;17.681;1.863.604;1.493.058;537.031;51.680;170;11.036;3.974.259;0;34.154;20.000;31.111;0;0;0;85.265;3.820;200.962;218.792;199.717;46.316;629;6.675;676.912;14.870;1.091.147;1.171.342;903.805;206.858;10.353;329;3.398.703;0;15;641.554
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2020;12.604.566;0;35.501;6.024;0;0;0;0;41.524;1.979;1.265.005;6.354.945;288.033;570;0;0;7.910.533;0;4.026;3.209;0;0;0;0;7.235;0;97;4.062;0;0;0;0;4.160;0;268;0;0;0;0;0;268;71.636;919.513;673.782;12.840;0;0;0;1.677.771;0;0;2.007.408;0;0;0;0;2.007.408;0;6.485;152.690;106.234;79.676;0;0;345.085;0;74.102;423.756;40.181;72.543;0;0;610.582;0;0;0
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2020;12.315.815;216;64.145;104.615;83.133;1.501;16;0;253.627;46.073;747.034;1.274.359;1.414.515;447.731;161.133;0;4.090.846;2.342;17.368;46.581;72.401;11.613;45;0;150.349;33;9.972;21.936;68.261;19.055;27.610;0;146.868;7;67.046;10.101;11.853;84;0;0;89.091;5.268;1.019.192;540.791;557.054;64.530;14.197;0;2.201.033;0;3;8;14;0;0;0;26;6.220;119.391;251.546;404.938;115.820;13;0;897.927;3.416;245.376;522.458;786.489;116.907;363.038;670.316;2.707.999;0;0;1.778.049
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2020;11.940.523;321;6.500;22.653;45.778;18.039;74;0;93.364;1.787;77.172;128.407;244.293;91.058;507;0;543.224;702;35.976;115.694;200.414;52.808;74;0;405.667;477;7.598;22.241;37.543;11.436;44;0;79.338;58;2.921;8.728;16.203;5.919;18;0;33.846;27.692;1.009.146;1.084.225;457.298;187.456;1.287;0;2.767.103;0;0;0;0;0;0;0;0;19.081;459.741;1.883.243;3.672.349;1.397.653;65.406;0;7.497.473;2.726;43.906;133.596;239.066;100.297;916;0;520.507;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2020;10.951.467;39.820;272.933;762.440;933.322;360.026;158.628;0;2.527.169;1.543;674.906;1.818.064;1.001.735;276.694;2.844;0;3.775.786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1.070.183;1.604.756;748.544;46.577;1.212;0;3.471.275;0;0;0;0;0;0;0;0;74.750;106.143;97.175;529.964;385;577;0;808.994;47.844;16.314;211.461;60.772;18.543;13.309;0;368.242;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2020;10.435.169;1.279;29.507;61.127;166.471;83.977;148.943;4.713;496.016;19.231;171.605;445.786;1.001.800;562.374;588.926;31.705;2.821.427;539;3.598;15.203;44.080;29.969;45.828;1.152;140.369;1.470;20.392;118.114;294.071;213.356;825.157;18.225;1.490.784;16;573;2.483;5.778;2.874;1.872;0;13.595;2.743;181.724;455.700;1.144.486;747.313;879.697;5.732;3.417.394;0;4.330;38.424;81.974;51.248;106.740;33.703;316.419;258;13.268;57.232;135.163;63.653;84.494;823;354.890;3.298;76.641;198.082;502.844;281.141;316.950;5.317;1.384.274;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2020;10.313.116;0;17.720;85.408;156.326;8.333;0;0;267.787;936;280.800;1.092.788;885.487;109.070;797;0;2.369.878;204;18.748;63.955;110.595;19.051;0;0;212.553;0;7.295;8.961;43.023;31.667;0;34.874;125.819;0;73.863;211.819;0;0;0;0;285.682;96.806;333.407;999.998;197.394;5.516;0;0;1.633.121;0;0;0;0;0;0;0;0;85;10.982;72.926;94.005;5.313;0;0;183.311;130;93.454;383.028;269.039;4.540;30;0;750.221;0;0;4.484.743
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2020;9.727.470;570;9.226;27.334;38.839;10.555;17;0;86.541;2.759;80.411;265.749;426.112;113.329;218;0;888.577;4.549;48.474;146.319;237.533;72.120;118;0;509.114;1.199;20.117;66.616;127.841;57.295;13;0;273.081;22;2.623;8.993;14.465;4.832;16;0;30.952;26.156;416.521;1.853.401;681.278;201.303;1.010;0;3.179.669;0;0;0;0;0;0;0;0;22.424;247.983;961.127;1.684.889;623.038;5.577;0;3.545.038;13.134;154.220;440.460;516.975;89.530;152;0;1.214.472;26;1;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2020;9.070.878;1.165;25.501;58.777;48.651;22.586;16.503;0;173.183;162.953;445.763;910.422;567.461;300.379;180.696;95.642;2.663.316;72.111;70.106;155.303;372.601;158.196;31.829;0;860.146;814;10.907;11.545;20.026;14.652;5.248;0;63.193;117;1.019;1.899;1.733;515;60;0;5.344;56.128;556.538;1.200.133;587.666;121.734;78.821;2.919;2.603.938;0;2.967;9.290;23.805;22.160;31.972;0;90.193;6.304;86.692;86.658;90.160;15.396;4.774;50;290.033;61.638;355.530;647.052;695.283;247.218;159.671;24.691;2.191.084;142;34;130.271
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2020;5.366.690;3.969;36.002;121.338;196.205;6.211;1.338;0;365.062;47.902;598.154;234.636;213.301;44.124;82.699;132;1.220.948;6.214;5.422;44.497;74.002;8.423;392;0;138.950;262;6.394;79.392;214.839;185.426;1.068.448;483.310;2.038.073;135;774;5.069;727;0;0;0;6.705;16.941;38.135;231.480;387.146;12.153;9.105;8;694.967;0;39.022;36.106;143.902;143.902;179.878;0;542.810;1.583;2.081;9.618;17.401;3.657;1.287;0;35.627;8.333;9.316;94.131;169.323;34.428;8.013;0;323.544;0;2;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2020;5.102.968;265;6.928;18.101;32.217;10.563;43;0;68.117;872;28.450;75.845;127.093;32.855;184;0;265.299;562;20.779;61.157;90.939;22.656;97;0;196.188;75;1.332;4.005;6.540;1.356;10;0;13.317;112;10.478;25.507;39.822;9.940;22;0;85.881;1.847;93.767;221.324;274.283;102.253;22.125;0;715.598;0;0;0;0;0;0;0;0;10.828;324.144;927.636;1.683.356;547.459;16.915;0;3.510.338;920;31.939;76.050;105.939;32.488;894;0;248.230;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2020;5.006.027;1.515;23.070;61.521;109.603;60.377;9.342;0;265.429;3.201;23.335;59.819;109.690;60.051;1.471;0;257.568;2.166;24.883;74.178;144.997;63.250;400;0;309.873;144;2.600;7.974;16.666;8.781;12;0;36.176;118;2.412;6.801;12.651;5.789;49;0;27.820;9.837;1.535.240;958.724;192.445;59.120;3.338;0;2.758.704;905;78.189;0;0;0;0;0;79.094;6.600;88.865;252.290;515.527;193.549;1.133;0;1.057.963;5.134;20.871;56.182;95.386;35.655;171;0;213.400;0;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2020;4.985.469;9;15.356;128.957;129.519;1.000;0;0;274.841;2.341;213.780;70.156;45.483;2.509;1;85.788;420.058;98;22.219;83.185;113.867;11;1;0;219.381;0;104;1;0;0;0;0;105;0;2;0;0;0;0;0;2;20.722;1.315.774;374.564;111.212;3.137;7;9.811;1.835.228;0;0;0;0;0;0;0;0;1.366;6.609;14.692;15.160;11;1;5.950;43.789;11.022;169.034;115.880;188.318;3.528;8;6.263;494.054;0;469;1.697.543
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2020;4.969.661;16;5.579;23.094;11.367;2.376;0;0;42.432;99;472.120;842.733;522.560;59.514;1.068;0;1.898.094;310;9.443;30.137;29.739;4.013;1;0;73.642;0;248;656;1.181;174;0;0;2.260;0;5.604;67;94;0;0;0;5.765;917;732.752;784.224;172.681;8.810;4;0;1.699.388;0;0;0;0;0;0;0;0;1.361;20.288;42.871;51.751;13.363;1.140;0;130.775;294;305.555;405.002;323.064;55.839;27.552;0;1.117.305;0;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.837.889;0;0;43.838;0;0;0;0;43.838;0;491.766;1.828.046;810.359;0;0;0;3.130.171;0;0;0;0;0;0;0;0;0;0;100.246;0;0;0;0;100.246;0;114.080;0;0;0;0;0;114.080;0;423.381;682.515;10.418;0;0;0;1.116.315;0;0;0;0;0;0;0;0;0;414;127.886;0;0;0;0;128.300;0;165.036;39.904;0;0;0;0;204.940;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.806.662;0;0;46.934;21.242;61.932;0;0;130.108;2.575;15.277;52.103;126.353;56.519;0;0;252.826;0;1.833;106.614;99.604;0;0;0;208.051;0;0;0;0;0;0;0;0;0;0;1.116;0;0;0;0;1.116;0;4.506;33.715;58.606;0;0;0;96.827;0;64.653;79.525;117.438;117.438;587.190;293.482;1.259.725;0;165;18;5.000;0;0;0;5.183;5.247;950.989;36.697;1.156.692;199.857;8.611;0;2.358.092;0;0;494.733
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2020;4.756.280;681;21.842;38.872;77.040;38.410;20.397;0;197.242;7.804;91.832;333.713;759.443;226.253;137.631;0;1.556.676;572;5.439;41.885;50.917;14.868;2.964;0;116.646;271;4.713;26.007;66.776;45.275;49.926;26.987;219.954;0;800;6.745;16.848;2.823;110;0;27.326;5.395;120.323;326.563;247.114;77.241;42.098;0;818.733;767;43.455;113.498;243.701;116.917;45.348;8.924;572.609;3.408;9.480;34.117;73.427;54.605;67.764;28.343;271.144;7.114;43.241;148.587;401.903;210.460;92.770;71.875;975.949;0;1;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.588.164;0;0;41.390;0;0;0;0;41.390;0;370.367;1.498.560;339.815;0;0;0;2.208.742;0;0;0;0;30.037;0;0;30.037;0;0;80.468;0;0;0;0;80.468;0;0;0;0;0;0;0;0;51.524;1.408.685;467.062;0;0;0;0;1.927.271;0;0;0;0;0;0;0;0;0;153.906;0;0;0;0;0;153.906;0;9.000;87.950;49.400;0;0;0;146.350;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2020;4.552.683;0;31.404;144.391;261.532;21.563;1.000;0;459.890;10.802;225.003;433.796;521.540;98.158;0;0;1.289.299;107;21.792;91.854;173.636;27.624;1.097;5.751;321.861;0;9.524;34.676;21.395;2.504;0;0;68.099;0;0;0;0;0;0;0;0;1.621;66.847;116.460;119.944;5.276;0;0;310.148;0;0;0;0;0;0;0;0;0;3.655;7.037;8.236;0;0;0;18.928;0;62.669;73.584;191.224;33.780;11.940;0;373.199;0;0;1.711.260
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.215.260;0;0;0;0;0;0;0;0;0;312.275;2.250.124;153.394;93.215;0;64.783;2.873.791;0;138;7.232;4.314;0;0;0;11.684;0;7;0;40.457;0;0;0;40.465;0;0;0;0;0;0;0;0;0;49.801;34.791;27.241;0;0;15.062;126.897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.532;934.578;16.767;0;0;157.549;1.162.425;0;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2020;4.125.103;6;1.960;5.684;12.057;4.888;10;0;24.605;93;18.681;46.349;91.331;28.514;194;0;185.163;14;7.357;21.420;36.833;5.958;89;0;71.671;12;1.892;1.585;2.190;808;0;0;6.487;19;3.997;11.317;26.118;2.595;0;0;44.045;1.100;113.157;101.405;199.973;65.474;504;0;481.613;0;0;0;0;0;0;0;0;5.137;272.299;819.273;1.603.313;473.794;2.854;0;3.176.669;151;15.012;31.079;62.876;24.277;1.454;0;134.849;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2020;3.627.876;1.243;2.445;27.794;6.077;4.879;272;0;42.710;27.806;810.100;512.053;217.192;21.118;0;0;1.588.270;2.126;14.660;26.437;42.849;5.779;731;0;92.581;0;9.988;35.134;66.827;10.555;0;0;122.505;0;86.624;4.806;360;0;0;0;91.790;6.608;326.668;314.644;175.255;14.658;470;0;838.302;0;0;0;0;0;0;0;0;364;27.954;43.285;40.722;0;0;0;112.324;2.724;190.469;332.765;132.160;9.393;513;0;668.023;0;1;71.369
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2020;3.527.554;0;0;0;0;0;0;0;0;436;330.414;885.216;580.017;6.460;0;0;1.802.544;99;366;1.212;1.506;126;0;0;3.309;14;39;87.180;196;0;0;0;87.429;0;508;1.522;2.553;604;17;0;5.203;2.012;474.757;175.239;70.110;10.896;10;0;733.024;0;0;0;0;0;0;0;0;5;3.075;8.764;11.333;2.356;0;0;25.533;2.107;53.228;651.680;134.402;29.086;10;0;870.512;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2020;3.198.165;253;4.271;0;0;0;0;0;4.525;237;26.777;1.356;109;0;0;0;28.480;564;12.124;0;0;0;0;0;12.689;0;539;0;0;0;0;0;539;0;564;497;85;0;0;0;1.147;5.758;1.605.050;717.225;238.715;85.967;56.784;0;2.709.499;0;131;0;0;0;0;0;131;623;17.331;2.860;385;12;0;0;21.210;4.265;177.805;212.314;25.441;121;0;0;419.946;0;1;0
