Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2016;2.177.015;89.666;162.794;1.079.147;845.408;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;03/2016;2.011.779;5;33.647;351.383;1.626.744;0;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;03/2016;1.908.438;310.353;249.244;249.951;1.098.837;52;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;03/2016;1.866.596;67.974;21.489;453.260;1.323.872;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;03/2016;1.802.760;19.888;29.489;318.947;1.434.433;4;0
SCAA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;03/2016;1.612.799;195.741;379.079;903.074;134.906;0;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;03/2016;1.611.198;105.286;115.859;1.074.173;315.879;0;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;03/2016;1.601.076;81.601;281.925;956.171;281.164;215;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;03/2016;1.595.241;105.716;512.838;899.827;76.587;273;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;03/2016;1.402.817;50.713;0;99.007;1.253.097;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;03/2016;1.357.293;0;1.769;189.683;1.165.841;0;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;03/2016;1.264.799;127.463;91.201;501.041;522.149;1;22.944
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;03/2016;1.264.268;104.134;369.636;737.191;53.304;3;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;03/2016;1.251.495;181;12.288;290.323;926.159;0;22.545
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;03/2016;1.231.366;22.365;75.699;545.254;588.045;2;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;03/2016;1.228.225;301;10.974;331.291;885.659;1;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;03/2016;1.164.926;5.208;147.017;864.395;145.742;2.563;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;03/2016;1.108.646;30.525;174.646;660.732;242.720;23;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;03/2016;1.100.586;146.052;87.809;655.478;211.246;1;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;03/2016;1.047.105;274.460;60.909;669.766;41.851;119;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;03/2016;1.046.967;0;0;210.897;836.070;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;03/2016;942.183;2.151;3.042;825.799;111.191;0;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;03/2016;908.213;0;2.449;301.600;525.410;0;78.754
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;03/2016;896.914;56.075;27.568;565.717;247.353;202;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;03/2016;862.998;52.768;150.504;640.423;19.303;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;03/2016;800.939;90.748;24.892;309.403;375.896;0;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;03/2016;729.889;0;22.142;99.289;608.458;0;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2016;715.183;312.861;71.441;223.750;107.131;0;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;03/2016;713.571;9.003;109.387;156.859;365.365;0;72.958
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;03/2016;708.477;20.697;99.315;362.022;226.443;0;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;03/2016;682.135;119.980;191.615;365.064;5.475;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;03/2016;679.084;16.423;61.443;519.485;81.731;2;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;03/2016;615.299;0;0;544.107;71.191;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2016;547.309;191.826;257.018;98.023;38;404;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;03/2016;529.042;0;0;0;529.042;0;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;03/2016;518.803;7.170;64.338;286.772;160.150;373;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2016;512.641;16.156;80.007;286.725;129.728;25;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;03/2016;512.410;15.239;91.337;240.662;165.172;0;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;03/2016;491.624;21.711;89.363;367.920;12.630;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2016;469.736;29.309;72.272;358.540;9.326;289;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;03/2016;446.299;20.949;56.626;342.527;26.197;0;0
UPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;03/2016;441.383;9.936;72.527;286.377;72.511;33;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIAA;GO;03/2016;428.032;13.078;109.424;295.995;9.527;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;03/2016;425.882;39.408;111.855;267.394;7.156;69;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2016;414.097;0;364.120;38.252;11.715;9;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2016;412.327;27.252;66.777;245.018;73.238;42;0
BANCO RANDON S.A.;11.476.673;b2;I;2;;8;CAXIAS DO SUL;RS;03/2016;392.618;3.900;31.809;300.585;56.318;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;03/2016;363.431;45.756;89.116;209.854;18.627;78;0
UCRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;03/2016;362.342;32.784;48.118;262.059;19.355;26;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UCRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2016;361.814;8.445;45.763;277.236;30.343;26;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;03/2016;359.442;14.668;19.797;243.495;81.481;0;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;03/2016;356.416;23.831;50.045;247.624;34.886;30;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;03/2016;353.593;31.512;56.053;107.124;158.421;484;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;03/2016;350.509;62.873;11.034;147.367;129.234;1;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;03/2016;348.572;33.571;30.511;247.773;36.696;21;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;03/2016;337.468;71.815;85.200;84.589;95.611;253;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;03/2016;336.234;53.492;96.330;114.041;72.057;315;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;03/2016;322.999;91.014;134.509;84.860;12.554;62;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;03/2016;317.470;25.866;90.643;166.027;34.718;216;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;03/2016;305.824;15.339;72.963;183.208;34.241;72;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;03/2016;289.897;7.346;31.730;247.280;3.523;19;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87.437.687;b3C;I;2;;9;PORTO ALEGRE;RS;03/2016;289.641;1;873;5.272;283.494;0;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;03/2016;287.883;46.871;33.809;121.073;86.131;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2016;285.377;32.228;85.786;164.291;3.026;45;0
BRICKELL S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;;14;SAO PAULO;SP;03/2016;285.055;8.437;18.921;145.502;112.196;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2016;279.843;23.006;84.320;167.399;5.118;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UCRED UÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;03/2016;278.967;18.500;65.461;194.967;0;39;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;03/2016;278.681;61.537;72.543;99.481;45.011;110;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;03/2016;277.381;32.491;77.981;151.712;15.161;35;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;03/2016;258.411;27.116;44.917;75.915;110.300;163;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;03/2016;247.112;45.475;67.924;114.191;19.467;55;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;;8;SAO PAULO;SP;03/2016;231.238;51.880;9.689;83.932;85.738;0;0
OM;50.940;n1;C;2;;197;SAO PAULO;SP;03/2016;229.190;227.196;858;130;0;1.006;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;03/2016;225.406;36.778;61.109;68.569;58.932;18;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;03/2016;220.445;1.924;34.078;114.404;70.038;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;03/2016;218.237;29.948;67.820;120.424;0;44;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2016;215.928;128.182;83.814;3.279;630;22;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;03/2016;214.927;42.532;53.076;72.808;46.415;97;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;03/2016;205.791;21.627;22.585;43.343;118.140;96;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5.888.589;b3S;I;2;;9;CURITIBA;PR;03/2016;201.618;10.699;65.115;125.124;623;57;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;03/2016;201.337;33.983;49.987;63.477;53.793;97;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11.565.109;b3S;I;2;;9;TRES COROAS;RS;03/2016;199.181;8.960;51.767;138.021;418;14;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2016;190.842;15.486;24.343;136.779;14.193;40;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3.358.914;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2016;189.599;13.326;83.471;92.780;0;22;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3.960.819;b3S;I;2;;9;GUARATUBA;PR;03/2016;186.411;38.322;69.300;73.585;5.149;56;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;;9;VILHENA;RO;03/2016;183.148;15.727;72.075;95.317;5;24;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;;9;CUIABA;MT;03/2016;182.950;5.856;47.732;129.353;0;10;0
SANTINVEST;50.816;n1;C;2;;197;FLORIANOPOLIS;SC;03/2016;182.528;10.848;41.904;122.761;7.015;1;0
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;;8;SAO PAULO;SP;03/2016;180.029;1.361;19.504;106.869;52.295;0;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;03/2016;175.882;31.123;48.868;57.785;38.000;106;0
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5.883.884;n1;I;3;;19;BARUERI;SP;03/2016;174.421;198;7.076;61.011;106.135;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂA E REGIÃO LTDA;4.388.688;b3S;I;2;;9;GOIAA;GO;03/2016;168.485;3.956;20.095;142.713;1.711;10;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UCRED OESTE E SERRA;1.039.011;b3S;I;2;;9;CHAPECO;SC;03/2016;167.578;17.062;72.625;71.395;6.481;15;0
FATOR;50.122;b1;C;2;;199;SAO PAULO;SP;03/2016;167.416;24.682;53.629;19.007;70.098;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UCRED BLUMENAU;73.443.863;b3S;I;2;;9;BLUMENAU;SC;03/2016;165.078;4.349;47.404;103.093;10.212;20;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;03/2016;164.199;32.609;44.700;51.221;35.467;202;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE CAMPINAS E REGIÃO LTDA. - UCRED CAMPINAS;71.884.498;b3S;I;2;;9;CAMPINAS;SP;03/2016;164.124;9.173;35.301;119.646;0;4;0
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;;2;SAO PAULO;SP;03/2016;160.040;55.469;0;96.058;8.514;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UCRED INTEGRAÇÃO LTDA.;73.750.424;b3S;I;2;;9;CAXIAS DO SUL;RS;03/2016;159.908;6.458;29.759;121.278;2.400;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BOTO;RS;03/2016;159.885;37.568;32.591;39.299;50.383;44;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;;8;SAO PAULO;SP;03/2016;159.821;0;1.371;0;158.450;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTOA;RS;03/2016;158.720;37.235;30.235;38.546;52.637;66;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5.940.203;n1;I;1;;30;RIO DE JANEIRO;RJ;03/2016;156.914;2.380;25.156;95.981;33.389;7;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;03/2016;153.782;21.342;25.052;60.751;46.480;158;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89.126.130;b3S;I;2;;9;ENCANTADO;RS;03/2016;150.445;26.021;38.720;38.783;46.867;54;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4.529.074;b3S;I;2;;9;CASCAVEL;PR;03/2016;145.400;22.523;49.996;66.521;6.340;20;0
