Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Indisponível;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2020;417.712.792;4.834.574;20.248.403;53.670.742;72.092.073;1.070.539;1.606;265.794.854
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2020;333.409.446;11.838.465;27.676.375;47.707.842;72.195.916;36.517.192;736;137.472.921
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2020;278.434.581;2.527.364;23.221.795;48.521.383;161.669.444;2.394.016;357;40.100.221
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2020;263.666.626;0;1.145.112;3.295.785;252.234.868;6.990.861;0;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2020;169.156.019;6.420.507;18.796.745;36.404.833;55.219.701;1.451.967;2.196;50.860.071
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2020;138.794.788;9.669.902;13.549.816;23.202.106;92.372.785;0;178;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2020;50.103.194;397.744;2.059.258;12.448.353;25.413.220;172.850;547;9.611.223
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2020;28.670.231;1.354.268;801.195;1.023.350;12.675.495;0;0;12.815.923
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2020;17.567.969;90.175;41.085;857.729;15.760.841;818.138;1;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2020;17.431.156;175.446;1.761.187;5.896.555;6.855.087;76.583;1;2.666.297
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2020;14.654.129;140.515;512.300;5.039.867;7.250.441;785.854;41;925.111
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2020;12.866.385;0;154.950;851.544;11.859.891;0;0;0
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2020;12.188.473;1.195.480;96.465;394.056;8.499.090;12.275;0;1.991.107
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;03/2020;11.925.654;474.248;1.524.948;5.566.671;4.359.236;550;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2020;10.421.518;295.606;156.885;1.354.018;8.615.008;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;03/2020;10.259.211;105.048;788.001;4.012.573;4.812.585;541.002;2;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2020;9.992.153;673.187;2.173.478;5.835.536;1.309.950;0;2;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;03/2020;9.373.190;17.200;142.809;1.592.792;3.176.015;0;0;4.444.373
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2020;8.968.082;306.802;1.424.703;3.054.066;3.856.374;192.782;36;133.319
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;03/2020;5.426.588;469.734;407.758;1.809.656;2.366.665;372.772;3;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;03/2020;5.212.249;465.928;906.280;3.172.148;646.566;21.326;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2020;5.112.657;1.419.925;177.151;705.071;890.483;611.779;526;1.307.722
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;03/2020;4.848.958;383.849;1.113.441;2.656.830;605.864;88.974;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;03/2020;4.579.428;252.024;498.952;1.291.605;1.953.195;583.652;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;03/2020;4.325.831;1.167.492;37.893;2.129.388;991.057;0;1;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;03/2020;4.290.628;0;0;442.099;3.318.557;529.972;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;03/2020;4.274.586;0;102.440;1.323.222;1.403.723;0;0;1.445.202
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;03/2020;4.225.799;103.800;342.940;1.821.534;1.903.384;54.141;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;03/2020;3.954.809;194.618;915.663;2.388.542;455.184;801;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;03/2020;3.953.714;7.231;247.228;252.942;2.976.991;0;0;469.323
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;03/2020;3.843.783;38.859;14.445;377.234;3.252.664;82.742;4;77.836
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;03/2020;3.434.303;0;6.662;613.046;2.814.594;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;03/2020;3.332.916;10.416;23.934;789.711;2.508.855;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;03/2020;3.256.792;241.320;125.415;949.293;1.607.368;263.305;1;70.088
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;03/2020;2.841.381;817.025;227.956;1.720.208;76.193;0;0;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;03/2020;2.560.337;37.482;117.128;1.388.305;1.017.423;0;0;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;03/2020;2.552.149;701.826;853.390;944.771;47.718;4.362;82;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;03/2020;2.536.490;37.073;20.748;228.768;2.249.901;0;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;03/2020;2.534.690;0;0;30.144;2.504.546;0;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;03/2020;2.393.509;36.905;49.378;718.483;752.523;658.945;1;177.272
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;03/2020;2.059.371;0;0;423.803;778.038;0;0;857.530
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2020;2.012.733;190.952;596.547;998.306;226.927;0;2;0
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;03/2020;1.982.895;148.785;105.012;101.634;1.627.462;0;2;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;03/2020;1.958.452;227.879;2.021;157.940;1.570.612;0;0;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;03/2020;1.930.233;0;3.701;492.741;1.433.791;0;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;03/2020;1.903.407;84.976;207.382;845.075;665.983;99.991;0;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;03/2020;1.666.882;122.982;212.785;904.276;304.335;122.503;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;03/2020;1.625.554;82.897;362.173;855.285;301.713;23.484;1;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;03/2020;1.599.474;232.458;340.467;605.367;273.187;147.993;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;03/2020;1.592.959;145.095;235.803;869.561;342.500;0;0;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;8;SAO PAULO;SP;03/2020;1.579.758;1.016;22.348;234.940;1.321.454;0;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;03/2020;1.454.888;10.568;264.673;1.042.870;109.262;27.479;36;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;03/2020;1.285.807;76.448;351.492;515.514;301.958;40.393;2;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;03/2020;1.282.690;37.285;208.536;581.358;455.512;0;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;03/2020;1.274.879;177.825;228.657;689.015;179.381;0;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;03/2020;1.223.511;377.020;661.724;182.688;1.372;701;5;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;03/2020;1.207.362;289.189;214.210;370.049;333.906;0;9;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;03/2020;1.190.830;3.049;49.152;450.781;687.849;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2020;1.185.621;76.691;314.148;736.121;58.660;0;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2020;1.131.014;35.030;98.949;814.116;169.494;13.424;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;03/2020;1.110.447;208.710;444.479;354.117;103.140;0;1;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;03/2020;1.100.689;72.771;111.881;634.213;281.823;0;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;03/2020;1.099.231;110.790;45.774;688.701;253.305;660;1;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;03/2020;1.086.323;280.764;213.641;562.099;21.291;8.528;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;03/2020;1.054.549;142.972;368.717;468.610;74.249;0;2;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;S4;8;SAO PAULO;SP;03/2020;1.024.717;10.258;13.540;110.917;890.002;0;0;0
