Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Agricultura, Pecuária, Produção Florestal, Pesca e Aquicultura;;;;;;;;Indústrias de Transformação;;;;;;;;Construção;;;;;;;;Serviços Industriais de Utilidade Pública;;;;;;;;Industrias Extrativas;;;;;;;;Comércio, Reparação de Veículos Automotores e Motocicletas;;;;;;;;Admistração Pública, Defesa e Seguridade Social;;;;;;;;Transporte, Armazenagem e Correio;;;;;;;;Outros;;;;;;;;Atividade não Informada ou não se Aplica;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;a Vencer entre 1081 e 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;;;
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2019;12.274.859;147;15.431;82.497;109.079;29.147;2;0;236.303;29.372;853.112;1.533.322;1.221.029;420.618;182.126;0;4.239.579;3.137;29.744;44.010;42.330;15.280;6;0;134.508;80;8.029;21.678;37.789;21.108;32.649;0;121.333;14;8.154;51.193;1.225;123;0;0;60.708;58.561;791.438;730.006;545.552;28.361;13.483;0;2.167.402;1;4;8;15;3;0;0;32;41.423;116.901;306.493;466.254;158.561;29.803;17;1.119.451;17.715;724.975;651.869;541.994;171.288;42.198;674.314;2.824.353;0;0;1.371.190
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2019;10.667.288;0;8.304;15.009;298;44;0;0;23.655;18.515;3.504.693;2.042.406;507.805;399.140;8.142;1;6.480.703;1;1.503;1.939;4.286;235;0;0;7.963;0;1.033;66.668;0;0;0;0;67.701;0;5.175;0;0;0;0;0;5.175;581;1.114.205;759.752;80.815;24.448;0;0;1.979.800;0;0;0;0;0;0;0;0;1;202.925;52.991;13.746;1.082;0;0;270.744;162;985.099;448.729;388.598;8.825;133;0;1.831.547;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2019;10.204.995;140;6.052;16.234;31.515;12.359;66;0;66.365;2.143;44.684;107.303;186.114;65.359;225;0;405.827;4.114;33.397;89.032;144.843;30.385;1.100;0;302.872;150;8.805;21.776;34.394;9.340;88;0;74.553;49;2.355;5.420;9.369;2.778;0;0;19.971;5.404;981.152;1.446.843;320.040;126.283;572;0;2.880.295;0;0;0;0;0;0;0;0;12.494;541.209;1.455.663;2.751.071;1.052.112;92.417;0;5.904.966;1.473;54.807;139.183;249.434;101.633;3.616;0;550.145;0;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2019;10.068.165;1.676;27.876;118.268;140.303;136.094;151.490;922;576.629;10.690;193.034;472.946;1.035.047;618.210;524.024;30.783;2.884.734;515;6.022;18.937;42.700;31.144;35.239;1.334;135.891;378;48.020;120.183;264.065;190.684;688.227;7.399;1.318.955;36;923;4.447;24.316;12.237;8.702;0;50.662;5.206;204.320;408.778;999.357;762.538;809.571;1.005;3.190.776;0;11.166;30.200;59.533;36.221;15.235;4.289;156.644;1.587;19.780;170.875;105.896;73.353;68.913;1.406;441.810;3.759;97.904;183.096;469.859;287.637;264.429;5.381;1.312.063;0;0;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2019;9.142.048;15.673;225.596;444.075;780.744;301.192;106.209;0;1.873.489;0;677.094;1.776.544;1.026.327;609.845;87.058;0;4.176.869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.506;563.212;1.047.338;389.896;246.392;1.920;0;2.267.265;0;0;0;0;0;0;0;0;25.434;28.213;117.144;107.238;2.346;769;0;281.144;45.932;342.584;16.307;85.549;34.277;18.633;0;543.281;0;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2019;9.055.393;481;11.455;27.232;34.897;10.390;21;0;84.477;3.009;85.807;240.332;375.891;100.248;134;0;805.421;3.353;46.875;104.398;134.106;35.545;140;0;324.418;796;19.422;47.747;74.277;26.974;31;0;169.247;310;3.177;6.866;9.678;2.652;18;0;22.700;15.922;473.930;2.507.894;510.697;127.092;2.859;0;3.638.394;0;2;4;0;0;0;0;6;14.909;298.908;735.857;1.133.630;357.875;3.841;0;2.545.021;12.276;400.576;483.180;490.635;78.207;797;0;1.465.671;36;2;0
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2019;9.055.334;21.584;40.940;56.494;60.302;31.125;26.109;0;236.553;39.443;528.497;927.858;568.854;228.741;199.978;90.344;2.583.716;15.211;94.445;157.365;478.109;258.148;45.229;0;1.048.506;846;11.229;17.940;24.428;18.592;12.176;0;85.212;382;1.857;2.813;1.984;360;86;0;7.483;50.565;648.165;941.264;512.708;122.857;81.033;3.921;2.360.513;0;1.350;5.153;17.020;17.380;34.050;0;74.952;5.246;63.684;92.672;128.198;25.356;5.241;71;320.470;21.613;350.656;584.812;792.871;224.547;213.998;34.015;2.222.512;150;46;115.221
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2019;6.760.932;0;35.355;0;6.015;0;0;0;41.370;0;1.026.656;2.876.572;204.013;2.832;0;0;4.110.073;0;5.017;3.223;0;0;0;0;8.240;0;226;12.043;311;0;0;0;12.580;0;436;6.500;0;0;0;0;6.936;0;466.512;246.072;3.862;0;0;0;716.446;0;0;0;1.309.996;0;0;0;1.309.996;0;5.510;41.833;0;0;0;0;47.344;0;61.484;65.465;364.667;16.000;333;0;507.949;0;0;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2019;6.017.216;3.829;59.701;28.833;33.977;0;0;0;126.341;8.393;152.704;464.448;437.381;119.604;1.754;0;1.184.284;613;8.026;26.201;37.161;1.667;0;0;73.668;0;1.489;6.962;11.498;0;0;34.874;54.823;0;0;39.532;0;0;0;0;39.532;41.436;393.356;386.090;41.113;0;0;0;861.995;0;0;0;0;0;0;0;0;158;7.308;17.116;37.574;5.007;0;0;67.164;3.903;164.074;210.507;60.252;7.305;623;0;446.664;0;0;3.162.745
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2019;5.827.873;8.106;23.460;39.794;113.683;190.631;855;0;376.529;39.129;217.995;690.422;129.741;86.155;124.347;0;1.287.789;9.746;13.487;29.203;39.001;8.265;2.095;100;101.898;36;25.064;113.632;288.669;298.097;1.265.394;626.095;2.616.987;75;2.364;6.625;709;0;0;0;9.774;18.432;98.192;198.902;222.531;24.029;26.285;0;588.372;0;56.390;74.711;103.906;100.730;176.278;0;512.015;2.003;4.683;10.229;12.025;4.153;2.873;0;35.966;8.766;30.825;76.336;111.073;55.706;13.071;0;295.777;2.761;4;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2019;4.919.901;46;11.021;0;0;0;0;0;11.067;444;80.052;7.395;3.213;0;0;0;91.104;227;27.874;0;0;0;0;0;28.101;59;1.780;0;0;0;0;0;1.839;0;1.164;504;853;0;0;0;2.522;6.347;1.548.375;2.198.433;131.632;35.122;54.521;0;3.974.430;0;184;0;0;0;0;0;184;951;52.256;6.157;5.813;2.971;0;0;68.149;3.678;652.772;69.048;15.775;1.233;0;0;742.506;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2019;4.507.710;855;15.486;45.603;61.964;51.643;19.775;0;195.327;17.252;143.377;266.247;497.223;337.615;166.016;0;1.427.729;5.769;14.163;40.802;58.545;16.771;3.201;0;139.251;301;7.756;20.989;52.509;42.996;28.326;34.525;187.402;5;1.561;5.972;14.077;8.665;0;0;30.280;8.313;131.117;190.041;199.105;136.006;48.222;0;712.805;178;59.784;137.803;224.598;131.552;73.910;0;627.825;5.525;19.700;49.182;72.539;57.772;76.436;22.006;303.160;9.050;43.119;123.400;296.834;213.689;122.126;75.711;883.929;1;0;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2019;4.397.017;3.918;42.030;58.287;134.207;8.751;0;0;247.194;6.346;499.312;178.334;42.654;0;0;90.684;817.329;64;23.151;74.419;119.496;9.266;0;0;226.396;0;2.721;7.500;0;0;0;0;10.221;0;1.330;0;0;0;0;0;1.330;26.076;1.525.659;316.817;169.496;113;0;0;2.038.161;0;1.494;0;0;0;0;0;1.494;88;16.100;20.211;16.111;0;0;0;52.511;2.415;288.388;133.566;157.172;157;0;2.531;584.229;0;480;417.673
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2019;4.353.151;16;6.730;15.282;16.399;5.085;301;0;43.814;59;495.733;500.964;303.903;214.879;5.722;0;1.521.261;54;15.285;27.698;33.070;13.239;5;0;89.352;0;101.077;2.803;3.714;180;0;0;107.774;3;87;123;129;1;0;0;342;12.054;572.999;492.085;305.898;8.372;0;0;1.391.409;0;15;0;0;0;0;0;15;93;21.218;46.388;46.354;15.239;3.017;0;132.308;300;292.183;358.161;343.353;67.627;5.253;0;1.066.877;0;0;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2019;4.211.955;0;0;38.262;0;0;0;0;38.262;0;793.126;1.173.196;448.670;0;0;0;2.414.991;0;0;0;0;30.065;0;0;30.065;0;0;0;50.147;0;0;0;50.147;0;0;0;0;0;0;0;0;0;656.759;581.928;0;0;0;0;1.238.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.345;29.244;33.679;370.534;0;0;439.802;0;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2019;4.194.979;1.011;24.763;58.471;97.308;60.876;15.801;0;258.230;1.019;25.084;55.027;91.006;52.417;14.660;0;239.214;2.569;27.554;47.312;73.567;24.273;113;0;175.388;55;1.689;3.922;7.281;2.672;26;0;15.644;137;3.105;5.712;6.810;2.035;15;0;17.814;8.724;1.377.183;744.786;95.461;34.824;233;0;2.261.210;223.553;69.758;1.083;0;0;0;0;294.394;3.004;89.185;169.546;308.980;149.041;430;0;720.186;1.029;27.404;59.041;93.106;32.216;104;0;212.899;0;0;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2019;4.065.441;0;82.957;189.337;190.934;21.739;0;0;484.966;33.489;208.581;435.712;561.096;72.290;4.686;0;1.315.854;0;25.462;100.646;204.254;26.494;100;5.751;362.707;0;7.571;85.045;50.378;7.511;0;0;150.504;0;0;0;0;0;0;0;0;0;61.002;177.221;94.993;10.309;0;0;343.525;0;0;0;0;0;0;0;0;0;1.499;26.778;7.997;0;0;0;36.274;0;23.820;101.204;96.111;12.643;0;0;233.778;0;0;1.137.832
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2019;3.704.693;246;6.487;14.796;21.974;7.041;29;0;50.573;2.276;28.774;70.736;104.392;23.590;30;0;229.799;2.089;17.920;44.581;61.423;8.387;9;0;134.411;246;1.236;2.548;3.094;529;0;0;7.651;137;9.922;20.978;29.189;6.629;34;0;66.890;1.788;95.638;161.597;163.800;54.123;20.885;0;497.831;0;0;0;0;0;0;0;0;4.516;262.816;665.291;1.135.644;435.066;33.621;0;2.536.954;869;20.653;54.032;80.205;24.630;196;0;180.584;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2019;3.381.785;0;3.972;3.870;3.579;4.117;2.564;0;18.101;13.507;746.769;668.905;248.707;9.184;0;168;1.687.240;13;14.526;20.371;41.830;12.423;0;0;89.163;0;12.845;28.707;25.603;2.853;0;0;70.009;0;96.276;4.012;2;0;0;0;100.291;1.599;296.215;248.025;145.657;6.486;1.800;0;699.781;0;0;0;0;0;0;0;0;79;14.762;38.135;66.613;998;0;0;120.587;3.168;204.041;249.952;126.767;8.828;0;0;592.755;0;1;3.857
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2019;3.279.366;130;1.541;3.369;3.602;327;1;0;8.969;422;6.148;13.261;12.540;1.085;0;0;33.456;256;3.944;8.913;9.522;754;1;0;23.391;0;196;406;401;20;0;0;1.024;36;81;156;94;0;0;0;366;1.370;500.888;1.456.389;53.755;4.522;1;0;2.016.925;0;6;12;0;0;0;0;18;244;6.182;14.691;20.701;2.412;0;0;44.231;1.164;744.308;183.867;210.524;11.118;5;0;1.150.987;0;0;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2019;3.131.929;0;1.619;4.182;7.304;3.683;15;0;16.803;315;15.841;34.457;67.987;25.128;84;0;143.813;14;2.842;7.328;9.216;3.524;10;0;22.933;13;260;599;1.056;256;0;0;2.184;0;534;1.359;2.214;912;16;0;5.035;414;99.839;75.802;149.185;57.708;151;0;383.100;0;0;0;0;0;0;0;0;1.914;216.848;592.947;1.191.388;447.237;1.960;0;2.452.294;58;13.408;23.175;47.147;21.225;754;0;105.767;0;0;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2019;3.035.006;8.048;43.133;62.686;21.247;21.264;8.390;0;164.767;24.233;478.164;430.358;249.551;19.808;22.433;0;1.224.547;10.063;47.952;138.532;132.431;24.569;0;0;353.547;0;7.205;13.791;9.087;7.170;1.155;0;38.407;0;482;1.933;3.326;0;0;0;5.742;10.335;190.647;137.232;96.231;1.544;0;0;435.990;0;0;0;0;0;0;0;0;0;29.425;56.397;64.796;574;0;0;151.192;6.691;104.810;124.973;256.229;32.036;53.488;0;578.228;0;1;82.585
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2019;2.963.889;12.583;30.776;60.006;5.210;0;0;0;108.576;23.186;406.995;350.662;100.026;2.926;6.439;0;890.234;20.587;34.576;19.988;33.853;0;0;0;109.004;0;59.229;22.596;35.000;0;0;0;116.825;0;14.050;10.027;0;0;0;0;24.077;104.613;264.497;164.603;22.288;0;0;0;556.000;0;0;0;0;0;0;0;0;0;111.814;55.928;26.521;0;0;0;194.263;25;74.111;166.394;93.337;7.274;12;0;341.153;0;1;623.755
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;06/2019;2.429.051;1.540;11.905;144.586;211.463;125.443;43.818;0;538.754;2.354;8.111;60.596;90.808;47.922;16.418;0;226.209;1.305;9.630;22.454;28.084;4.239;7;0;65.719;6;314;859;1.601;111;0;0;2.890;14;5.388;14.905;23.061;727;0;0;44.095;946;1.243.163;50.120;30.639;6.976;0;0;1.331.844;0;0;0;0;0;0;0;0;632;11.673;17.059;27.145;6.340;152;0;63.000;1.966;17.361;53.852;68.190;14.993;179;0;156.540;0;0;0
