Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.994.797;2.924.560;843.228;627.498;121.423;439.351;2.553;36.184
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2017;4.942.134;1.612.311;1.005.936;247.517;122.360;1.933.286;20.724;0
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;12/2017;4.800.301;2.882.209;63.313;263.467;0;162.414;0;1.428.897
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2017;4.787.413;1.844.497;656.153;1.050.627;404.200;771.301;60.635;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.064.858;2.172.232;520.595;564.559;32.495;493.434;109;281.434
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2017;3.933.221;3.758.310;13.208;87.844;58.472;2.842;12.545;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2017;3.929.767;2.025.103;432.389;346.568;73.799;361.705;9.251;680.952
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;12/2017;3.837.011;11.284;6.571;17.782;3.786.587;5.403;9.384;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2017;3.681.058;813.813;106.433;74.706;22.427;2.650.822;12.858;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2017;3.450.456;1.606.753;360.801;575.418;210.258;697.227;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2017;3.389.105;1.033.780;532.166;987.206;455.909;298.158;81.886;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2017;3.337.799;1.192.346;314.842;1.032.883;310.110;304.486;183.132;0
BANCO DA AMAZOA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2017;3.167.482;1.005.469;833.618;528.589;701.473;93.009;5.325;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2017;3.031.645;1.668.939;472.956;285.754;33.593;235.530;3;334.870
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2017;3.026.310;1.125.102;305.620;392.687;149.683;1.052.314;903;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.739.098;1.879.916;181.913;239.394;123.120;314.649;106;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2017;2.707.772;2.649.506;47.496;706;3.380;2.557;4.127;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2017;2.595.829;2.187.580;57.730;81.714;20.616;248.188;0;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;2.592.920;1.650.842;293.063;320.997;35.662;275.338;17.018;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2017;2.544.100;72.566;8.535;104;419;2.462.475;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2017;2.465.361;1.637.770;135.756;54.090;6.160;429.799;201.785;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2017;2.281.850;7.734;1.226;2.263.460;431;978;8.021;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2017;2.269.515;12.037;2.455;7.997;2.953;2.223.509;20.563;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2017;2.228.920;660.537;811.706;531.232;46.475;178.970;0;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.215.067;1.149.835;144.939;478.311;159.655;272.360;9.968;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.199.603;1.826.712;0;350.583;0;22.309;0;0
OM;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.105.173;1.034.206;127.837;175.145;69.748;600.516;97.721;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.019.845;1.788.370;104.250;15.680;2.027;109.519;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2017;1.986.933;1.281.942;97.436;159.053;253.163;155.036;11.473;28.831
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.927.687;1.444.136;0;161.915;4.059;40.047;0;277.530
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.923.101;1.661.391;63.969;62.106;0;135.636;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.817.924;807.726;146.195;161.334;142.458;560.076;135;0
SCAA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2017;1.810.723;628.577;159.021;166.468;85.911;770.100;647;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2017;1.741.043;1.722.239;12.663;12;5.247;521;361;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2017;1.704.922;672.415;185.033;375.050;221.268;208.023;43.133;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2017;1.615.678;300.389;703.160;248.811;146.024;215.146;2.147;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2017;1.537.103;822.037;145.491;167.131;47.854;347.273;7.316;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UÃO PARANÁ/SÃO PAULO - SICREDI UÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;12/2017;1.502.336;289.266;11.983;740;5.624;1.186.482;8.241;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;12/2017;1.486.271;532.098;287.898;393.774;90.245;181.163;1.093;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;12/2017;1.284.740;4.965;1.240.425;9.006;1.736;26.976;1.633;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.259.874;1.046.078;146.967;41.058;0;25.771;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.239.700;522.127;120.630;172.007;59.398;365.538;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;12/2017;1.230.497;168.743;10.274;1.538;1.457;1.039.925;8.560;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.210.820;910.374;228.838;11.272;3.142;57.193;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;12/2017;1.203.898;400.617;274.732;217.609;179.985;121.691;9.264;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;12/2017;1.201.389;1.015.512;31.112;24.864;756;129.146;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;12/2017;1.177.993;4.713;132;38;1.962;1.170.411;738;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;12/2017;1.160.614;1.157.248;2.274;855;0;237;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;12/2017;1.141.370;9.404;180.423;233;167;948.369;2.775;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;12/2017;1.118.499;1.011.437;0;103.395;0;3.667;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;12/2017;1.101.663;1.092.260;459;3.263;1.723;354;3.604;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;12/2017;1.095.786;1.014.136;14;52.246;17.032;12.357;0;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;12/2017;1.082.017;540.809;76.098;175.814;42.892;222.264;24.139;0
AGIPLAN;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;12/2017;1.077.064;561.103;75.232;138.378;60.166;237.267;4.919;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;12/2017;1.062.857;802.783;67.227;100.428;10.650;81.151;617;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;12/2017;1.051.532;1.715;2.116;923;369;1.035.638;10.771;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;12/2017;1.000.303;143.827;5.424;2.169;4.199;836.569;8.115;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;12/2017;999.109;2.373;2.240;3.830;169;985.974;4.523;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIAA;GO;12/2017;971.710;5.637;815.819;2.224;146.777;580;674;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;12/2017;969.706;881.328;0;0;0;88.378;0;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;12/2017;956.371;130.893;5.481;11.607;2.537;782.884;22.970;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;894.449;620.913;193.049;19.839;2.194;58.090;364;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;12/2017;891.874;25.739;812.615;135;4.827;44.723;3.835;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;12/2017;889.501;869.016;2.025;11.322;5.751;28;1.361;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;12/2017;888.939;53.438;3.392;2.480;53;824.525;5.051;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;12/2017;809.707;1.740;312;174;27;803.248;4.206;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;12/2017;805.221;33.371;735.372;3.482;5.153;23.810;4.034;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;12/2017;797.028;704;3.973;2.678;7.347;779.120;3.206;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;12/2017;777.650;1.748;4.881;18;160;769.192;1.650;0
INDUSVAL;50.531;b1;C;2;S4;199;SAO PAULO;SP;12/2017;773.757;439.000;168.875;14.206;5.282;146.035;359;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;S4;9;BELO HORIZONTE;MG;12/2017;769.275;766.114;437;999;214;961;550;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;12/2017;763.523;4.397;391;18;18;756.985;1.714;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;12/2017;749.574;397.079;44.974;197.119;44.347;38.084;27.971;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;12/2017;747.221;31.451;30.104;662.391;861;21.208;1.205;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;12/2017;744.907;338.060;71.104;143.717;82.180;83.615;26.230;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;12/2017;742.939;661.646;13.010;17.378;31.288;19.450;167;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;12/2017;728.843;235;293;86;27;724.203;3.998;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;12/2017;725.516;716.920;109;6.588;748;160;991;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;12/2017;718.801;475.830;95.981;1.891;17.353;61.012;0;66.734
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;12/2017;713.056;522.687;0;6.135;96.091;88.142;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;12/2017;693.023;3.279;1.630;4;10;688.067;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;12/2017;692.444;686.360;523;277;987;285;4.012;0
BANCO SEMEAR S.A.;795.423;b1;I;2;S4;8;BELO HORIZONTE;MG;12/2017;691.116;400.004;130.269;27.814;16.160;89.104;27.765;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;12/2017;690.000;506.827;857;157.662;879;439;23.336;0
UPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;12/2017;687.982;170.878;3.780;137;60;512.182;944;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;12/2017;682.672;4.633;1.022;91;71;675.192;1.663;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;12/2017;673.196;2.386;660.456;188;635;8.057;1.474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;12/2017;661.888;647.859;13.378;2;489;15;145;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;12/2017;645.637;3.614;521.708;1.808;107.878;8.586;2.043;0
BANCO MONEO S.A.;7.441.209;b2;I;2;S4;8;CAXIAS DO SUL;RS;12/2017;641.303;263.637;52.432;97.250;41.475;186.147;362;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;12/2017;623.845;350.139;50.272;97.838;85.728;39.717;151;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;12/2017;622.546;9.750;270.493;74;327.185;9.589;5.454;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;12/2017;619.890;236;537;617.250;717;463;686;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;S4;8;RIO DE JANEIRO;RJ;12/2017;596.279;420.542;29.854;118.225;9.093;18.565;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;S4;9;RODEIO BOTO;RS;12/2017;579.698;861;1.270;125;107;573.001;4.334;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;12/2017;564.277;1.699;1.399;83;345;554.623;6.129;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDOENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;12/2017;515.149;7.235;27.214;258;474.292;3.181;2.969;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;12/2017;514.636;17.203;485.249;857;3.313;6.869;1.144;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;12/2017;504.774;9.162;491.308;99;1.129;2.772;304;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;12/2017;499.678;7.953;2.879;49;19;487.693;1.085;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;12/2017;497.773;120.914;1.149;331;970;370.856;3.553;0
SOCOPA;50.328;b1;C;2;S4;199;SAO PAULO;SP;12/2017;494.589;375.441;29.769;10.104;0;79.271;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;12/2017;494.167;9.055;399.007;223;75.955;7.238;2.688;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89.049.738;b3S;I;2;S4;9;TRES DE MAIO;RS;12/2017;493.678;142;2.769;38;245;488.557;1.927;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;12/2017;492.830;487.610;99;1.288;2.749;48;1.036;0
COOPERATIVA DE CRÉDITO UCRED DA GRANDE FLORIANÓPOLIS LTDA - UCRED FLORIANÓPOLIS;74.064.502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;12/2017;492.006;6.132;190;308;37;485.046;294;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90.729.369;b3S;I;2;S5;9;IJUI;RS;12/2017;489.201;625;696;405;107;485.189;2.179;0
